Gene ID,Representative Transcript ID,Chromosome,TSS,strand
ENSSSCG00000032332,ENSSSCT00000085738,1,184385719,+
ENSSSCG00000032337,ENSSSCT00000065063,AEMK02000556.1,25675,-
ENSSSCG00000032340,ENSSSCT00000039124,3,23796773,+
ENSSSCG00000032341,ENSSSCT00000069637,7,23728726,+
ENSSSCG00000032343,ENSSSCT00000102499,12,39480675,-
ENSSSCG00000032344,ENSSSCT00000039182,13,27966533,-
ENSSSCG00000032352,ENSSSCT00000049623,6,62626968,+
ENSSSCG00000032353,ENSSSCT00000060367,8,55787215,+
ENSSSCG00000032354,ENSSSCT00000087702,Y,39582815,+
ENSSSCG00000032355,ENSSSCT00000037358,7,4108118,+
ENSSSCG00000032356,ENSSSCT00000061103,6,47948694,-
ENSSSCG00000032357,ENSSSCT00000060859,13,39089077,+
ENSSSCG00000032360,ENSSSCT00000064694,9,26443815,+
ENSSSCG00000032364,ENSSSCT00000043568,2,13230076,-
ENSSSCG00000032366,ENSSSCT00000049830,2,76475530,+
ENSSSCG00000032367,ENSSSCT00000062693,4,79872939,+
ENSSSCG00000032369,ENSSSCT00000056307,3,17463386,-
ENSSSCG00000032372,ENSSSCT00000039730,6,18335458,-
ENSSSCG00000032374,ENSSSCT00000047055,8,66743873,-
ENSSSCG00000032377,ENSSSCT00000066519,7,64141014,+
ENSSSCG00000032380,ENSSSCT00000058577,10,20732774,+
ENSSSCG00000032381,ENSSSCT00000089929,3,31482353,+
ENSSSCG00000032383,ENSSSCT00000065818,2,150561304,+
ENSSSCG00000032390,ENSSSCT00000069910,18,9145454,-
ENSSSCG00000032392,ENSSSCT00000096170,12,60558371,-
ENSSSCG00000032397,ENSSSCT00000045381,10,13416759,-
ENSSSCG00000032398,ENSSSCT00000059825,13,168790207,+
ENSSSCG00000032403,ENSSSCT00000086836,1,1997250,-
ENSSSCG00000032404,ENSSSCT00000056283,12,20842393,+
ENSSSCG00000032407,ENSSSCT00000055868,6,47978430,-
ENSSSCG00000032408,ENSSSCT00000056242,14,124019164,+
ENSSSCG00000032411,ENSSSCT00000065966,12,3149336,-
ENSSSCG00000032413,ENSSSCT00000057629,8,20607618,+
ENSSSCG00000032416,ENSSSCT00000054249,10,1151738,-
ENSSSCG00000032417,ENSSSCT00000058911,4,105256749,+
ENSSSCG00000032422,ENSSSCT00000056898,18,6632837,+
ENSSSCG00000032423,ENSSSCT00000049977,2,139522593,-
ENSSSCG00000032424,ENSSSCT00000060239,13,1128041,-
ENSSSCG00000032428,ENSSSCT00000088625,5,107149,+
ENSSSCG00000032429,ENSSSCT00000056001,2,74921494,+
ENSSSCG00000032430,ENSSSCT00000066058,7,48405156,+
ENSSSCG00000032431,ENSSSCT00000106030,5,61788561,-
ENSSSCG00000032433,ENSSSCT00000037376,X,19507739,+
ENSSSCG00000032434,ENSSSCT00000052717,6,50505418,-
ENSSSCG00000032438,ENSSSCT00000060561,6,44901159,+
ENSSSCG00000032439,ENSSSCT00000061908,Y,2004483,-
ENSSSCG00000032443,ENSSSCT00000043405,6,27824777,-
ENSSSCG00000032444,ENSSSCT00000041070,10,54675927,-
ENSSSCG00000032445,ENSSSCT00000042257,6,58957604,-
ENSSSCG00000032446,ENSSSCT00000039245,9,67661367,-
ENSSSCG00000032450,ENSSSCT00000050331,12,44284670,-
ENSSSCG00000032452,ENSSSCT00000045466,8,4385272,-
ENSSSCG00000032453,ENSSSCT00000055893,X,42797828,+
ENSSSCG00000032467,ENSSSCT00000077590,12,20613996,+
ENSSSCG00000032469,ENSSSCT00000045471,12,52765187,+
ENSSSCG00000032472,ENSSSCT00000019487,12,51970806,+
ENSSSCG00000032473,ENSSSCT00000051953,7,74898382,-
ENSSSCG00000032474,ENSSSCT00000062500,8,71695948,-
ENSSSCG00000032475,ENSSSCT00000039898,14,15895910,-
ENSSSCG00000032477,ENSSSCT00000038488,4,105845872,+
ENSSSCG00000032478,ENSSSCT00000048754,12,23404837,-
ENSSSCG00000032481,ENSSSCT00000049749,1,268423552,-
ENSSSCG00000032488,ENSSSCT00000061684,1,148987518,+
ENSSSCG00000032489,ENSSSCT00000061246,1,179540547,+
ENSSSCG00000032493,ENSSSCT00000056601,17,7292681,-
ENSSSCG00000032494,ENSSSCT00000051498,1,149855908,-
ENSSSCG00000032495,ENSSSCT00000048858,18,7580360,-
ENSSSCG00000032498,ENSSSCT00000061403,7,47771577,-
ENSSSCG00000032501,ENSSSCT00000051911,3,41095244,+
ENSSSCG00000032505,ENSSSCT00000042733,15,140264766,+
ENSSSCG00000032506,ENSSSCT00000045988,2,67312173,+
ENSSSCG00000032509,ENSSSCT00000060010,AEMK02000682.1,726644,+
ENSSSCG00000032511,ENSSSCT00000061349,15,140355430,+
ENSSSCG00000032517,ENSSSCT00000055178,1,120175352,+
ENSSSCG00000032522,ENSSSCT00000046472,15,121451233,+
ENSSSCG00000032525,ENSSSCT00000090305,1,16022399,+
ENSSSCG00000032527,ENSSSCT00000049214,3,110843068,-
ENSSSCG00000032531,ENSSSCT00000032370,3,26760134,+
ENSSSCG00000032532,ENSSSCT00000060750,18,12600186,-
ENSSSCG00000032533,ENSSSCT00000045226,1,45026102,-
ENSSSCG00000032536,ENSSSCT00000048268,6,49402661,-
ENSSSCG00000032538,ENSSSCT00000042648,7,46791037,-
ENSSSCG00000032541,ENSSSCT00000042116,8,129998220,-
ENSSSCG00000032544,ENSSSCT00000077780,AEMK02000452.1,3489582,+
ENSSSCG00000032550,ENSSSCT00000060103,13,91148031,-
ENSSSCG00000032551,ENSSSCT00000037017,13,29566946,+
ENSSSCG00000032552,ENSSSCT00000065635,12,40075673,+
ENSSSCG00000032554,ENSSSCT00000085299,1,238667138,-
ENSSSCG00000032556,ENSSSCT00000053570,3,18253627,+
ENSSSCG00000032557,ENSSSCT00000045127,2,12990035,-
ENSSSCG00000032558,ENSSSCT00000049708,14,127650688,+
ENSSSCG00000032561,ENSSSCT00000080590,1,216621479,-
ENSSSCG00000032562,ENSSSCT00000062443,12,3830098,+
ENSSSCG00000032563,ENSSSCT00000047209,6,88585291,+
ENSSSCG00000032566,ENSSSCT00000040153,17,43962992,-
ENSSSCG00000032573,ENSSSCT00000058495,4,75646153,-
ENSSSCG00000032574,ENSSSCT00000043505,1,152689504,+
ENSSSCG00000032575,ENSSSCT00000041069,1,263837523,-
ENSSSCG00000032578,ENSSSCT00000064524,3,31141735,-
ENSSSCG00000032580,ENSSSCT00000048776,5,56282277,-
ENSSSCG00000032583,ENSSSCT00000052294,7,93393426,+
ENSSSCG00000032585,ENSSSCT00000064778,6,58183504,-
ENSSSCG00000032588,ENSSSCT00000050557,13,150372220,-
ENSSSCG00000032591,ENSSSCT00000053113,2,157605,-
ENSSSCG00000032595,ENSSSCT00000065622,5,32910287,+
ENSSSCG00000032596,ENSSSCT00000042608,13,27819829,+
ENSSSCG00000032600,ENSSSCT00000010609,14,12101698,+
ENSSSCG00000032601,ENSSSCT00000040248,17,13822206,-
ENSSSCG00000032607,ENSSSCT00000092095,6,79592538,+
ENSSSCG00000032608,ENSSSCT00000061671,X,118622679,-
ENSSSCG00000032612,ENSSSCT00000048356,12,14636811,-
ENSSSCG00000032613,ENSSSCT00000040909,17,51546477,+
ENSSSCG00000032619,ENSSSCT00000036884,1,116532934,-
ENSSSCG00000032621,ENSSSCT00000049677,9,121515570,+
ENSSSCG00000032622,ENSSSCT00000094571,14,6639517,+
ENSSSCG00000032624,ENSSSCT00000065318,5,54027459,-
ENSSSCG00000032632,ENSSSCT00000064846,6,27391471,-
ENSSSCG00000032633,ENSSSCT00000045577,8,795695,-
ENSSSCG00000032637,ENSSSCT00000042764,8,4891165,-
ENSSSCG00000032642,ENSSSCT00000052586,2,80433426,+
ENSSSCG00000032643,ENSSSCT00000055809,6,18844600,+
ENSSSCG00000032644,ENSSSCT00000063227,10,10264244,+
ENSSSCG00000032645,ENSSSCT00000062221,8,40846577,-
ENSSSCG00000032648,ENSSSCT00000057336,6,31802022,-
ENSSSCG00000032650,ENSSSCT00000047512,16,18758962,+
ENSSSCG00000032652,ENSSSCT00000051594,12,39974730,+
ENSSSCG00000032653,ENSSSCT00000037640,17,9073520,-
ENSSSCG00000032656,ENSSSCT00000048975,6,59468733,+
ENSSSCG00000032657,ENSSSCT00000065879,3,40007868,+
ENSSSCG00000032658,ENSSSCT00000076019,12,44975632,+
ENSSSCG00000032659,ENSSSCT00000057859,AEMK02000569.1,909908,+
ENSSSCG00000032660,ENSSSCT00000046310,6,91237971,-
ENSSSCG00000032661,ENSSSCT00000056762,Y,10385581,+
ENSSSCG00000032662,ENSSSCT00000052230,5,65975838,+
ENSSSCG00000032664,ENSSSCT00000039173,6,89188133,+
ENSSSCG00000032672,ENSSSCT00000049396,X,84732990,-
ENSSSCG00000032673,ENSSSCT00000052379,6,45992735,+
ENSSSCG00000032674,ENSSSCT00000089242,6,81304602,-
ENSSSCG00000032684,ENSSSCT00000054528,15,140171143,+
ENSSSCG00000032686,ENSSSCT00000090054,6,82595026,-
ENSSSCG00000032690,ENSSSCT00000054185,6,56366632,-
ENSSSCG00000032691,ENSSSCT00000048991,7,41543392,+
ENSSSCG00000032693,ENSSSCT00000042853,5,429770,+
ENSSSCG00000032696,ENSSSCT00000037665,2,8986080,-
ENSSSCG00000032698,ENSSSCT00000045645,16,79542928,+
ENSSSCG00000032702,ENSSSCT00000057810,13,182135190,+
ENSSSCG00000032705,ENSSSCT00000061262,3,5048282,-
ENSSSCG00000032709,ENSSSCT00000056123,9,82225272,+
ENSSSCG00000032710,ENSSSCT00000044115,6,81398867,-
ENSSSCG00000032711,ENSSSCT00000059806,6,49410238,-
ENSSSCG00000032714,ENSSSCT00000040128,7,77205813,-
ENSSSCG00000032715,ENSSSCT00000058572,15,74927130,+
ENSSSCG00000032721,ENSSSCT00000061044,9,133211894,-
ENSSSCG00000032722,ENSSSCT00000041507,8,45912938,+
ENSSSCG00000032723,ENSSSCT00000067346,9,10967857,+
ENSSSCG00000032726,ENSSSCT00000052180,16,44578785,+
ENSSSCG00000032728,ENSSSCT00000050648,X,54948342,+
ENSSSCG00000032731,ENSSSCT00000051580,2,151489521,+
ENSSSCG00000032734,ENSSSCT00000051238,18,48693815,-
ENSSSCG00000032735,ENSSSCT00000038044,10,23392099,+
ENSSSCG00000032739,ENSSSCT00000023251,X,106880912,+
ENSSSCG00000032740,ENSSSCT00000046979,9,81837667,+
ENSSSCG00000032741,ENSSSCT00000065068,8,86402839,+
ENSSSCG00000032747,ENSSSCT00000071018,14,40414017,+
ENSSSCG00000032749,ENSSSCT00000052546,8,89321491,+
ENSSSCG00000032752,ENSSSCT00000053979,1,267391727,+
ENSSSCG00000032761,ENSSSCT00000063881,17,61747955,-
ENSSSCG00000032763,ENSSSCT00000090563,4,959791,+
ENSSSCG00000032765,ENSSSCT00000095159,2,61759915,-
ENSSSCG00000032768,ENSSSCT00000037292,X,42670633,+
ENSSSCG00000032777,ENSSSCT00000058978,8,71670271,-
ENSSSCG00000032778,ENSSSCT00000038405,1,15587590,-
ENSSSCG00000032781,ENSSSCT00000039409,1,57165689,-
ENSSSCG00000032782,ENSSSCT00000019077,12,24193233,+
ENSSSCG00000032784,ENSSSCT00000037473,15,37987177,-
ENSSSCG00000032785,ENSSSCT00000062723,2,72647470,+
ENSSSCG00000032786,ENSSSCT00000062238,18,10593184,+
ENSSSCG00000032787,ENSSSCT00000038828,1,254027537,-
ENSSSCG00000032795,ENSSSCT00000008936,3,51951383,-
ENSSSCG00000032796,ENSSSCT00000061501,4,686116,-
ENSSSCG00000032798,ENSSSCT00000047915,3,111793754,+
ENSSSCG00000032803,ENSSSCT00000039237,6,49221763,+
ENSSSCG00000032804,ENSSSCT00000039731,5,60072942,-
ENSSSCG00000032806,ENSSSCT00000066375,16,60332492,+
ENSSSCG00000032808,ENSSSCT00000062271,8,441396,-
ENSSSCG00000032810,ENSSSCT00000065178,2,77759852,-
ENSSSCG00000032814,ENSSSCT00000043415,15,99987005,-
ENSSSCG00000032819,ENSSSCT00000039352,6,52043212,+
ENSSSCG00000032820,ENSSSCT00000040062,5,770654,+
ENSSSCG00000032826,ENSSSCT00000038293,2,145707261,+
ENSSSCG00000032827,ENSSSCT00000054017,16,3430341,-
ENSSSCG00000032828,ENSSSCT00000093251,AEMK02000682.1,712511,+
ENSSSCG00000032832,ENSSSCT00000061474,14,135009308,-
ENSSSCG00000032834,ENSSSCT00000045315,3,43504685,+
ENSSSCG00000032835,ENSSSCT00000038784,1,255171244,+
ENSSSCG00000032836,ENSSSCT00000041378,2,57295771,-
ENSSSCG00000032840,ENSSSCT00000042226,5,20596426,+
ENSSSCG00000032842,ENSSSCT00000053515,2,64780442,+
ENSSSCG00000032843,ENSSSCT00000041688,16,79810188,-
ENSSSCG00000032846,ENSSSCT00000047997,4,75191257,+
ENSSSCG00000032849,ENSSSCT00000062714,15,137174009,+
ENSSSCG00000032852,ENSSSCT00000059061,14,14667455,-
ENSSSCG00000032855,ENSSSCT00000064683,X,104019733,-
ENSSSCG00000032860,ENSSSCT00000043844,6,81914071,-
ENSSSCG00000032861,ENSSSCT00000060131,5,14102006,+
ENSSSCG00000032877,ENSSSCT00000068634,2,130189556,+
ENSSSCG00000032878,ENSSSCT00000052713,3,30272943,-
ENSSSCG00000032887,ENSSSCT00000044325,4,79378796,+
ENSSSCG00000032889,ENSSSCT00000041147,X,50878674,-
ENSSSCG00000032893,ENSSSCT00000039313,2,11169012,-
ENSSSCG00000032896,ENSSSCT00000107802,10,55711092,+
ENSSSCG00000032902,ENSSSCT00000063704,6,55648961,-
ENSSSCG00000032903,ENSSSCT00000056938,6,64165101,-
ENSSSCG00000032905,ENSSSCT00000064249,9,107880274,-
ENSSSCG00000032908,ENSSSCT00000041764,6,17047430,+
ENSSSCG00000032909,ENSSSCT00000039393,6,93750689,+
ENSSSCG00000032911,ENSSSCT00000056757,2,1022460,-
ENSSSCG00000032914,ENSSSCT00000083964,13,33658255,+
ENSSSCG00000032916,ENSSSCT00000083136,1,2542791,+
ENSSSCG00000032917,ENSSSCT00000045390,14,41818918,-
ENSSSCG00000032919,ENSSSCT00000072430,15,140230394,+
ENSSSCG00000032921,ENSSSCT00000058471,3,18202134,+
ENSSSCG00000032923,ENSSSCT00000088910,17,13729733,+
ENSSSCG00000032929,ENSSSCT00000045451,10,50310984,+
ENSSSCG00000032931,ENSSSCT00000018296,16,17532267,+
ENSSSCG00000032932,ENSSSCT00000036830,3,40017194,+
ENSSSCG00000032936,ENSSSCT00000054639,5,680695,-
ENSSSCG00000032941,ENSSSCT00000036841,9,39368599,+
ENSSSCG00000032942,ENSSSCT00000047291,16,321929,-
ENSSSCG00000032946,ENSSSCT00000045654,X,64551726,-
ENSSSCG00000032947,ENSSSCT00000053795,6,82309445,+
ENSSSCG00000032949,ENSSSCT00000055933,1,108763401,-
ENSSSCG00000032950,ENSSSCT00000055896,6,74909705,+
ENSSSCG00000032953,ENSSSCT00000042448,14,63152845,-
ENSSSCG00000032956,ENSSSCT00000070854,3,7387518,-
ENSSSCG00000032957,ENSSSCT00000049188,13,30190783,+
ENSSSCG00000032959,ENSSSCT00000059152,X,125002920,-
ENSSSCG00000032960,ENSSSCT00000057305,6,93821535,+
ENSSSCG00000032962,ENSSSCT00000010705,14,29068370,-
ENSSSCG00000032963,ENSSSCT00000055560,5,32482670,-
ENSSSCG00000032964,ENSSSCT00000046988,15,121604166,+
ENSSSCG00000032967,ENSSSCT00000060225,5,14878726,+
ENSSSCG00000032968,ENSSSCT00000011630,14,122849004,+
ENSSSCG00000032969,ENSSSCT00000045748,6,58189410,+
ENSSSCG00000032971,ENSSSCT00000044342,5,3976140,+
ENSSSCG00000032974,ENSSSCT00000062987,12,1055218,+
ENSSSCG00000032978,ENSSSCT00000052214,6,56998744,+
ENSSSCG00000032979,ENSSSCT00000066147,16,28042884,-
ENSSSCG00000032984,ENSSSCT00000050418,10,48178405,+
ENSSSCG00000032985,ENSSSCT00000075513,6,20432067,-
ENSSSCG00000032986,ENSSSCT00000081228,AEMK02000569.1,896208,+
ENSSSCG00000032990,ENSSSCT00000065551,AEMK02000422.1,9800,-
ENSSSCG00000032993,ENSSSCT00000057458,10,25064281,+
ENSSSCG00000032994,ENSSSCT00000055731,2,51671539,-
ENSSSCG00000032996,ENSSSCT00000080309,6,1554021,+
ENSSSCG00000032999,ENSSSCT00000107619,1,222412509,+
ENSSSCG00000033000,ENSSSCT00000042009,13,68190942,-
ENSSSCG00000033003,ENSSSCT00000039535,17,47816452,+
ENSSSCG00000033006,ENSSSCT00000046071,7,75087468,+
ENSSSCG00000033009,ENSSSCT00000053927,7,7383322,+
ENSSSCG00000033013,ENSSSCT00000056767,5,23045936,+
ENSSSCG00000033015,ENSSSCT00000045899,15,132127396,+
ENSSSCG00000033018,ENSSSCT00000059726,13,89600027,-
ENSSSCG00000033019,ENSSSCT00000081352,1,267964881,-
ENSSSCG00000033025,ENSSSCT00000053190,13,182409289,-
ENSSSCG00000033027,ENSSSCT00000038667,6,27612592,-
ENSSSCG00000033032,ENSSSCT00000065368,6,101758014,+
ENSSSCG00000033033,ENSSSCT00000045167,2,864479,-
ENSSSCG00000033036,ENSSSCT00000052441,5,7201059,-
ENSSSCG00000033037,ENSSSCT00000060539,14,7665007,+
ENSSSCG00000033043,ENSSSCT00000051901,2,2864331,+
ENSSSCG00000033051,ENSSSCT00000054631,14,22798192,+
ENSSSCG00000033054,ENSSSCT00000065078,2,9127615,-
ENSSSCG00000033057,ENSSSCT00000049560,13,75605140,-
ENSSSCG00000033059,ENSSSCT00000026424,3,39794293,+
ENSSSCG00000033067,ENSSSCT00000068496,14,26109033,-
ENSSSCG00000033071,ENSSSCT00000045906,AEMK02000510.1,556275,-
ENSSSCG00000033074,ENSSSCT00000062597,14,81763941,-
ENSSSCG00000033082,ENSSSCT00000104375,12,1214158,-
ENSSSCG00000033089,ENSSSCT00000055407,9,2931482,+
ENSSSCG00000033093,ENSSSCT00000104771,7,95365939,+
ENSSSCG00000033095,ENSSSCT00000057280,10,63599632,+
ENSSSCG00000033100,ENSSSCT00000022747,AEMK02000229.1,19840,-
ENSSSCG00000033104,ENSSSCT00000055861,7,77118835,-
ENSSSCG00000033106,ENSSSCT00000059012,3,92093096,-
ENSSSCG00000033107,ENSSSCT00000054081,1,8556059,+
ENSSSCG00000033112,ENSSSCT00000058740,4,39362947,+
ENSSSCG00000033113,ENSSSCT00000065156,14,7390061,+
ENSSSCG00000033114,ENSSSCT00000084025,AEMK02000528.1,51001,+
ENSSSCG00000033115,ENSSSCT00000049492,13,196925734,+
ENSSSCG00000033116,ENSSSCT00000064700,AEMK02000328.1,465639,-
ENSSSCG00000033117,ENSSSCT00000046722,17,435498,+
ENSSSCG00000033120,ENSSSCT00000047793,1,250823968,+
ENSSSCG00000033123,ENSSSCT00000105179,12,44604021,+
ENSSSCG00000033126,ENSSSCT00000057190,15,57419054,-
ENSSSCG00000033135,ENSSSCT00000058950,3,59178568,-
ENSSSCG00000033142,ENSSSCT00000038028,5,78089680,-
ENSSSCG00000033144,ENSSSCT00000046274,4,70928807,-
ENSSSCG00000033146,ENSSSCT00000037917,5,63300231,+
ENSSSCG00000033148,ENSSSCT00000046171,12,1203822,-
ENSSSCG00000033149,ENSSSCT00000048185,5,59650553,-
ENSSSCG00000033153,ENSSSCT00000043049,7,77309309,-
ENSSSCG00000033154,ENSSSCT00000044819,13,50509519,+
ENSSSCG00000033155,ENSSSCT00000050629,1,90669491,+
ENSSSCG00000033156,ENSSSCT00000060062,6,14334008,-
ENSSSCG00000033157,ENSSSCT00000065719,14,141606102,-
ENSSSCG00000033162,ENSSSCT00000066553,AEMK02000682.1,1657313,+
ENSSSCG00000033167,ENSSSCT00000048756,6,28883548,-
ENSSSCG00000033168,ENSSSCT00000057762,2,58728813,+
ENSSSCG00000033169,ENSSSCT00000102918,2,77045218,-
ENSSSCG00000033171,ENSSSCT00000102233,5,422661,+
ENSSSCG00000033173,ENSSSCT00000058840,2,149415857,+
ENSSSCG00000033175,ENSSSCT00000042353,1,17511672,-
ENSSSCG00000033176,ENSSSCT00000058488,16,68709742,-
ENSSSCG00000033177,ENSSSCT00000062403,1,253906632,-
ENSSSCG00000033178,ENSSSCT00000044103,7,76085608,+
ENSSSCG00000033180,ENSSSCT00000058491,X,88548560,-
ENSSSCG00000033181,ENSSSCT00000099149,AEMK02000532.1,879,+
ENSSSCG00000033183,ENSSSCT00000049088,2,71476640,-
ENSSSCG00000033185,ENSSSCT00000045079,13,76945395,+
ENSSSCG00000033189,ENSSSCT00000048818,13,40308008,-
ENSSSCG00000033190,ENSSSCT00000055832,18,42076746,-
ENSSSCG00000033191,ENSSSCT00000064966,6,27176024,+
ENSSSCG00000033192,ENSSSCT00000039532,6,55669713,-
ENSSSCG00000033193,ENSSSCT00000059599,3,132409208,-
ENSSSCG00000033194,ENSSSCT00000065927,6,51507437,+
ENSSSCG00000033196,ENSSSCT00000096055,10,32436656,+
ENSSSCG00000033199,ENSSSCT00000036903,13,50353424,-
ENSSSCG00000033204,ENSSSCT00000075201,14,3295345,+
ENSSSCG00000033207,ENSSSCT00000065946,6,53536718,-
ENSSSCG00000033213,ENSSSCT00000081508,2,133480080,+
ENSSSCG00000033214,ENSSSCT00000060977,7,38038358,+
ENSSSCG00000033222,ENSSSCT00000062686,1,239945073,-
ENSSSCG00000033228,ENSSSCT00000061632,12,27370262,-
ENSSSCG00000033232,ENSSSCT00000057365,6,61810486,-
ENSSSCG00000033234,ENSSSCT00000047706,3,40762895,-
ENSSSCG00000033236,ENSSSCT00000056316,15,54464338,-
ENSSSCG00000033241,ENSSSCT00000048011,15,16893101,-
ENSSSCG00000033245,ENSSSCT00000055790,7,43639946,+
ENSSSCG00000033251,ENSSSCT00000039577,7,36531796,-
ENSSSCG00000033257,ENSSSCT00000100184,6,70271955,-
ENSSSCG00000033258,ENSSSCT00000044633,1,29978255,-
ENSSSCG00000033259,ENSSSCT00000040679,6,166645014,-
ENSSSCG00000033260,ENSSSCT00000061634,2,1252186,+
ENSSSCG00000033262,ENSSSCT00000048777,2,151409833,-
ENSSSCG00000033266,ENSSSCT00000073402,18,48473226,-
ENSSSCG00000033267,ENSSSCT00000047936,8,101640944,+
ENSSSCG00000033268,ENSSSCT00000037907,14,65152923,+
ENSSSCG00000033272,ENSSSCT00000103374,18,1495383,-
ENSSSCG00000033276,ENSSSCT00000054146,X,87319113,-
ENSSSCG00000033278,ENSSSCT00000078991,7,91084913,-
ENSSSCG00000033286,ENSSSCT00000060570,12,25314237,+
ENSSSCG00000033291,ENSSSCT00000058547,12,23317208,+
ENSSSCG00000033292,ENSSSCT00000058691,4,110955163,+
ENSSSCG00000033295,ENSSSCT00000037336,7,91085335,+
ENSSSCG00000033297,ENSSSCT00000105795,17,31902166,-
ENSSSCG00000033298,ENSSSCT00000041571,2,65096877,+
ENSSSCG00000033299,ENSSSCT00000059360,X,124890162,+
ENSSSCG00000033301,ENSSSCT00000063305,14,50594105,-
ENSSSCG00000033303,ENSSSCT00000056277,13,68828548,-
ENSSSCG00000033304,ENSSSCT00000063588,2,66188089,+
ENSSSCG00000033305,ENSSSCT00000058102,2,52211098,-
ENSSSCG00000033310,ENSSSCT00000052535,5,21506554,+
ENSSSCG00000033311,ENSSSCT00000052475,3,33892598,+
ENSSSCG00000033313,ENSSSCT00000039573,18,47117601,+
ENSSSCG00000033314,ENSSSCT00000057245,9,76625117,+
ENSSSCG00000033323,ENSSSCT00000080543,14,92330541,-
ENSSSCG00000033324,ENSSSCT00000059114,17,51500669,-
ENSSSCG00000033325,ENSSSCT00000040166,14,11051972,-
ENSSSCG00000033326,ENSSSCT00000047002,16,25803515,-
ENSSSCG00000033327,ENSSSCT00000052048,5,8986462,+
ENSSSCG00000033329,ENSSSCT00000074501,12,60056938,-
ENSSSCG00000033332,ENSSSCT00000044737,17,61571516,-
ENSSSCG00000033333,ENSSSCT00000037221,4,15610320,-
ENSSSCG00000033334,ENSSSCT00000054797,15,132432095,+
ENSSSCG00000033335,ENSSSCT00000074045,9,537679,-
ENSSSCG00000033337,ENSSSCT00000059811,5,57576776,+
ENSSSCG00000033340,ENSSSCT00000075490,6,61630180,+
ENSSSCG00000033348,ENSSSCT00000049281,7,56571419,+
ENSSSCG00000033351,ENSSSCT00000038641,6,62003278,+
ENSSSCG00000033353,ENSSSCT00000045605,4,1269924,+
ENSSSCG00000033355,ENSSSCT00000058415,14,6428563,-
ENSSSCG00000033356,ENSSSCT00000068672,3,7571992,-
ENSSSCG00000033358,ENSSSCT00000065981,3,10947403,+
ENSSSCG00000033359,ENSSSCT00000038857,14,113464028,-
ENSSSCG00000033363,ENSSSCT00000054100,14,141270154,-
ENSSSCG00000033366,ENSSSCT00000009065,3,68540708,+
ENSSSCG00000033367,ENSSSCT00000044445,15,47697357,-
ENSSSCG00000033373,ENSSSCT00000040940,8,37380253,-
ENSSSCG00000033374,ENSSSCT00000038578,6,63675839,-
ENSSSCG00000033375,ENSSSCT00000038979,16,79882960,-
ENSSSCG00000033377,ENSSSCT00000068074,3,6977215,+
ENSSSCG00000033381,ENSSSCT00000040764,7,133371,+
ENSSSCG00000033383,ENSSSCT00000044768,5,27832703,-
ENSSSCG00000033385,ENSSSCT00000049132,14,43121520,+
ENSSSCG00000033388,ENSSSCT00000094356,2,66466172,-
ENSSSCG00000033392,ENSSSCT00000040044,1,73968690,-
ENSSSCG00000033394,ENSSSCT00000041868,3,56171718,-
ENSSSCG00000033395,ENSSSCT00000044626,10,55709135,+
ENSSSCG00000033397,ENSSSCT00000046994,4,3561939,+
ENSSSCG00000033402,ENSSSCT00000043781,15,54933985,+
ENSSSCG00000033411,ENSSSCT00000056653,2,48624862,+
ENSSSCG00000033412,ENSSSCT00000060289,5,67772426,+
ENSSSCG00000033413,ENSSSCT00000065197,2,73188129,-
ENSSSCG00000033414,ENSSSCT00000107764,7,24759607,-
ENSSSCG00000033420,ENSSSCT00000042334,6,50814729,+
ENSSSCG00000033421,ENSSSCT00000053147,12,16308548,-
ENSSSCG00000033422,ENSSSCT00000095799,13,34974110,-
ENSSSCG00000033424,ENSSSCT00000050637,13,121813577,-
ENSSSCG00000033425,ENSSSCT00000041466,6,136390995,-
ENSSSCG00000033432,ENSSSCT00000057481,7,75089423,+
ENSSSCG00000033442,ENSSSCT00000052514,2,77730881,-
ENSSSCG00000033443,ENSSSCT00000046036,6,144157588,+
ENSSSCG00000033444,ENSSSCT00000058369,2,69890255,-
ENSSSCG00000033450,ENSSSCT00000075128,3,6355180,-
ENSSSCG00000033451,ENSSSCT00000050371,7,21220799,+
ENSSSCG00000033453,ENSSSCT00000037675,2,60305283,+
ENSSSCG00000033456,ENSSSCT00000042265,6,69581643,-
ENSSSCG00000033457,ENSSSCT00000057909,12,39591570,+
ENSSSCG00000033489,ENSSSCT00000107574,14,89892435,+
ENSSSCG00000033493,ENSSSCT00000044131,AEMK02000682.1,227616,-
ENSSSCG00000033496,ENSSSCT00000049771,3,17766764,+
ENSSSCG00000033497,ENSSSCT00000104645,6,69357934,-
ENSSSCG00000033500,ENSSSCT00000098577,6,52041263,-
ENSSSCG00000033505,ENSSSCT00000044480,17,10747384,-
ENSSSCG00000033506,ENSSSCT00000056629,9,12585862,-
ENSSSCG00000033507,ENSSSCT00000047132,2,1560112,-
ENSSSCG00000033509,ENSSSCT00000067130,6,63287713,+
ENSSSCG00000033512,ENSSSCT00000084461,6,80601886,+
ENSSSCG00000033514,ENSSSCT00000057070,18,42266243,+
ENSSSCG00000033516,ENSSSCT00000094472,6,83823229,+
ENSSSCG00000033518,ENSSSCT00000071396,12,5835228,-
ENSSSCG00000033520,ENSSSCT00000047550,5,21732165,+
