Gene	start	end	length
ENSSSCG00000027503	39568150	39744642	176492
ENSSSCG00000000925	94473174	94489661	16487
ENSSSCG00000000924	94492267	94521046	28779
ENSSSCG00000036744	96763685	96785165	21480
ENSSSCG00000000934	96801327	96993094	191767
ENSSSCG00000040399	96993226	97017876	24650
ENSSSCG00000000936	97092925	97148602	55677
ENSSSCG00000000940	99819430	100279030	459600
ENSSSCG00000000939	100279698	100429165	149467
ENSSSCG00000040348	100538065	100674551	136486
ENSSSCG00000042719	100734129	100739832	5703
ENSSSCG00000000937	100752890	100755494	2604
ENSSSCG00000026533	100762917	100764773	1856
ENSSSCG00000031716	100787027	101033334	246307
ENSSSCG00000000932	96260560	96272976	12416
ENSSSCG00000034948	96297661	96341750	44089
ENSSSCG00000034610	30188885	30205208	16323
ENSSSCG00000031580	30474375	30485057	10682
ENSSSCG00000000920	93132018	93222522	90504
ENSSSCG00000000473	30488328	30511533	23205
ENSSSCG00000043102	93132675	93135709	3034
ENSSSCG00000037910	93302975	93307504	4529
ENSSSCG00000024065	98697035	99229550	532515
ENSSSCG00000000475	30526793	30609921	83128
ENSSSCG00000000941	99227750	99358587	130837
ENSSSCG00000038987	99358330	99364091	5761
ENSSSCG00000050070	95472516	95477211	4695
ENSSSCG00000042278	98088900	98095688	6788
ENSSSCG00000033473	99451960	99452313	353
ENSSSCG00000045522	95167936	95238523	70587
ENSSSCG00000042138	97263404	97279377	15973
ENSSSCG00000000477	30645656	30697232	51576
ENSSSCG00000041180	93247178	93302165	54987
ENSSSCG00000000478	30697040	31020901	323861
ENSSSCG00000023364	94398699	94398821	122
ENSSSCG00000044141	39291560	39315615	24055
ENSSSCG00000000516	38326414	38533110	206696
ENSSSCG00000000517	38573320	38625070	51750
ENSSSCG00000022055	38631713	38665070	33357
ENSSSCG00000025915	38680446	38737489	57043
ENSSSCG00000033294	38705885	38707223	1338
ENSSSCG00000000519	38766998	38815597	48599
ENSSSCG00000033524	38809854	38821731	11877
ENSSSCG00000032963	32477906	32482670	4764
ENSSSCG00000000482	32599471	32604513	5042
ENSSSCG00000000483	32640945	32673638	32693
ENSSSCG00000032595	32910259	32964870	54611
ENSSSCG00000000486	32989794	33042575	52781
ENSSSCG00000000487	33049247	33067561	18314
ENSSSCG00000000488	33105759	33137739	31980
ENSSSCG00000035404	33116845	33118161	1316
ENSSSCG00000023630	33151388	33264317	112929
ENSSSCG00000038031	33525689	33555226	29537
ENSSSCG00000000492	33612567	33618945	6378
ENSSSCG00000037845	33626818	33649627	22809
ENSSSCG00000000493	33725444	33849953	124509
ENSSSCG00000000496	33858572	33873523	14951
ENSSSCG00000000499	33904975	33956637	51662
ENSSSCG00000000500	34003180	34053896	50716
ENSSSCG00000044473	34008711	34013040	4329
ENSSSCG00000023936	34067941	34218520	150579
ENSSSCG00000000502	34426394	34549310	122916
ENSSSCG00000031173	34562052	34634237	72185
ENSSSCG00000000504	34659964	34794289	134325
ENSSSCG00000025969	34794977	35047818	252841
ENSSSCG00000030511	35463279	35595930	132651
ENSSSCG00000000509	35617266	35671149	53883
ENSSSCG00000021270	35671280	35687288	16008
ENSSSCG00000000510	35692309	35719346	27037
ENSSSCG00000000512	35827473	35908385	80912
ENSSSCG00000000598	56345871	56429368	83497
ENSSSCG00000000599	56590980	56706458	115478
ENSSSCG00000021122	35918370	36017509	99139
ENSSSCG00000000515	36274165	36658701	384536
ENSSSCG00000050470	32619688	32622305	2617
ENSSSCG00000036760	33879766	33880602	836
ENSSSCG00000047705	30151857	30155683	3826
ENSSSCG00000048992	33513482	33515689	2207
ENSSSCG00000045667	34221371	34239952	18581
ENSSSCG00000000614	58480528	58927558	447030
ENSSSCG00000047171	34300826	34305005	4179
ENSSSCG00000046584	34421710	34425579	3869
ENSSSCG00000046209	36178799	36186854	8055
ENSSSCG00000000571	51536526	51691595	155069
ENSSSCG00000050979	32321927	32357122	35195
ENSSSCG00000019421	34485338	34485468	130
ENSSSCG00000019414	30804635	30804787	152
ENSSSCG00000000573	51696188	51703813	7625
ENSSSCG00000034733	51438020	51458615	20595
ENSSSCG00000021410	56717207	56736862	19655
ENSSSCG00000000600	56817606	57005113	187507
ENSSSCG00000047620	56828611	56831756	3145
ENSSSCG00000000844	80334748	80353768	19020
ENSSSCG00000031329	51211336	51358144	146808
ENSSSCG00000000846	80368240	80409775	41535
ENSSSCG00000026594	51395984	51426342	30358
ENSSSCG00000000848	80410372	80473274	62902
ENSSSCG00000000847	80473234	80492287	19053
ENSSSCG00000000849	80511506	80530991	19485
ENSSSCG00000039397	50914814	50970697	55883
ENSSSCG00000000853	80644245	80692941	48696
ENSSSCG00000000570	51040514	51132288	91774
ENSSSCG00000038537	51801251	51801960	709
ENSSSCG00000000576	51810943	51831216	20273
ENSSSCG00000036499	56060060	56118809	58749
ENSSSCG00000000854	80694230	80858598	164368
ENSSSCG00000036142	56167495	56168395	900
ENSSSCG00000032580	56259557	56283965	24408
ENSSSCG00000000577	51862863	51917757	54894
ENSSSCG00000032123	51920400	51941598	21198
ENSSSCG00000000579	51939485	51953315	13830
ENSSSCG00000000580	51953451	52003740	50289
ENSSSCG00000000583	51993717	52020809	27092
ENSSSCG00000000582	52046006	52050525	4519
ENSSSCG00000000584	52049443	52129730	80287
ENSSSCG00000021998	52137463	52206178	68715
ENSSSCG00000000585	52234398	52315026	80628
ENSSSCG00000028662	52409882	52738406	328524
ENSSSCG00000000587	53617358	53691509	74151
ENSSSCG00000000588	53760824	54016886	256062
ENSSSCG00000000837	79788572	80067795	279223
ENSSSCG00000000843	80172260	80236219	63959
ENSSSCG00000000589	54406523	54413565	7042
ENSSSCG00000000590	54408296	54452417	44121
ENSSSCG00000000136	10816376	10840618	24242
ENSSSCG00000000591	54474622	54849512	374890
ENSSSCG00000000137	10874953	10994014	119061
ENSSSCG00000000789	72168511	72495633	327122
ENSSSCG00000040822	54939887	54955629	15742
ENSSSCG00000000791	72574302	72940818	366516
ENSSSCG00000031701	73358769	73408365	49596
ENSSSCG00000031775	73411038	73497180	86142
ENSSSCG00000000793	73498730	73697953	199223
ENSSSCG00000034066	73538985	73556233	17248
ENSSSCG00000034491	73707050	73826430	119380
ENSSSCG00000000779	70889000	71029809	140809
ENSSSCG00000000138	10955491	10973289	17798
ENSSSCG00000000139	10994215	11017950	23735
ENSSSCG00000000781	71122325	71180723	58398
ENSSSCG00000000782	71185592	71270728	85136
ENSSSCG00000000783	71295008	71673785	378777
ENSSSCG00000033551	11067692	11185480	117788
ENSSSCG00000038190	10739197	10749731	10534
ENSSSCG00000000133	10746890	10759622	12732
ENSSSCG00000000784	71800225	71945828	145603
ENSSSCG00000000132	10764497	10776172	11675
ENSSSCG00000039587	17536952	17547680	10728
ENSSSCG00000038966	17555728	17570581	14853
ENSSSCG00000000816	78423383	78476195	52812
ENSSSCG00000047251	78451434	78452743	1309
ENSSSCG00000020838	17585472	17589577	4105
ENSSSCG00000040135	17596983	17601834	4851
ENSSSCG00000021129	78476123	78526997	50874
ENSSSCG00000025597	17623592	17631108	7516
ENSSSCG00000021024	78530415	78531695	1280
ENSSSCG00000000239	17635567	17643284	7717
ENSSSCG00000040742	78631768	78632911	1143
ENSSSCG00000000820	78698577	78700109	1532
ENSSSCG00000021654	78707849	78718269	10420
ENSSSCG00000024474	17660144	17668490	8346
ENSSSCG00000000240	17679199	17690711	11512
ENSSSCG00000000798	74868585	74893698	25113
ENSSSCG00000043201	51146560	51154763	8203
ENSSSCG00000045136	53200472	53204245	3773
ENSSSCG00000032624	54024664	54027459	2795
ENSSSCG00000049512	54029276	54032009	2733
ENSSSCG00000043124	55788202	55788585	383
ENSSSCG00000000241	17698336	17707023	8687
ENSSSCG00000000235	17717924	17732009	14085
ENSSSCG00000042813	54987465	54992625	5160
ENSSSCG00000000238	17737526	17747693	10167
ENSSSCG00000000130	10489289	10521735	32446
ENSSSCG00000021944	10553433	10573014	19581
ENSSSCG00000029412	56726327	56726509	182
ENSSSCG00000027106	10581912	10589982	8070
ENSSSCG00000029668	10628962	10650314	21352
ENSSSCG00000026067	10663635	10705471	41836
ENSSSCG00000000299	19904237	20017433	113196
ENSSSCG00000051005	19947089	19952298	5209
ENSSSCG00000000135	10707354	10718959	11605
ENSSSCG00000000252	18167553	18180404	12851
ENSSSCG00000000807	77009862	77058427	48565
ENSSSCG00000051741	18217394	18218378	984
ENSSSCG00000000253	18217691	18221429	3738
ENSSSCG00000000808	77113494	77127650	14156
ENSSSCG00000032028	18266732	18297196	30464
ENSSSCG00000000263	18300167	18320781	20614
ENSSSCG00000026597	77411613	77482013	70400
ENSSSCG00000000810	77642195	77645753	3558
ENSSSCG00000000811	77781719	77795179	13460
ENSSSCG00000043909	77791191	77799298	8107
ENSSSCG00000021166	78032748	78066224	33476
ENSSSCG00000033142	78072063	78089680	17617
ENSSSCG00000000262	18320759	18338648	17889
ENSSSCG00000000261	18352400	18357225	4825
ENSSSCG00000023526	78101299	78134105	32806
ENSSSCG00000000260	18358673	18371264	12591
ENSSSCG00000036775	78141236	78150583	9347
ENSSSCG00000027859	78150561	78186072	35511
ENSSSCG00000000259	18379288	18410646	31358
ENSSSCG00000020864	78205810	78266475	60665
ENSSSCG00000028397	78318742	78324904	6162
ENSSSCG00000025523	78350137	78380718	30581
ENSSSCG00000036564	18409438	18418985	9547
ENSSSCG00000000257	18419436	18434610	15174
ENSSSCG00000000258	18436270	18458624	22354
ENSSSCG00000049975	18468843	18469354	511
ENSSSCG00000000264	18476366	18478737	2371
ENSSSCG00000000265	18487052	18509913	22861
ENSSSCG00000039340	78561700	78562287	587
ENSSSCG00000044604	78575916	78576872	956
ENSSSCG00000045147	78733738	78737273	3535
ENSSSCG00000034703	78740714	78743398	2684
ENSSSCG00000034094	78789321	78790238	917
ENSSSCG00000041891	73911881	73912267	386
ENSSSCG00000039286	73898262	73947423	49161
ENSSSCG00000049194	77137068	77141096	4028
ENSSSCG00000000267	18512697	18517174	4477
ENSSSCG00000046295	18517001	18525877	8876
ENSSSCG00000000268	18526076	18537830	11754
ENSSSCG00000000272	18588758	18630089	41331
ENSSSCG00000049546	18597594	18599451	1857
ENSSSCG00000000271	18642823	18648848	6025
ENSSSCG00000000273	18660814	18665925	5111
ENSSSCG00000000274	18673981	18704978	30997
ENSSSCG00000000275	18699385	18717199	17814
ENSSSCG00000000276	18718688	18723839	5151
ENSSSCG00000000277	18723784	18724826	1042
ENSSSCG00000000278	18728694	18838542	109848
ENSSSCG00000028481	18910700	18930321	19621
ENSSSCG00000000279	19151084	19158646	7562
ENSSSCG00000000281	19167157	19169795	2638
ENSSSCG00000028104	19178619	19189013	10394
ENSSSCG00000022728	19197807	19202970	5163
ENSSSCG00000034474	19212905	19215984	3079
ENSSSCG00000038644	19222057	19225835	3778
ENSSSCG00000030585	19229594	19243652	14058
ENSSSCG00000040798	19245851	19248172	2321
ENSSSCG00000038993	19265081	19268257	3176
ENSSSCG00000039191	19446086	19484463	38377
ENSSSCG00000000288	19485096	19491417	6321
ENSSSCG00000000289	19494677	19501810	7133
ENSSSCG00000000290	19522613	19542372	19759
ENSSSCG00000000291	19552806	19554823	2017
ENSSSCG00000000292	19560318	19583221	22903
ENSSSCG00000000293	19586746	19610362	23616
ENSSSCG00000026333	19645135	19661599	16464
ENSSSCG00000000296	19672068	19673217	1149
ENSSSCG00000000295	19677875	19723132	45257
ENSSSCG00000000297	19725415	19752888	27473
ENSSSCG00000000298	19753847	19763269	9422
ENSSSCG00000000120	10003891	10017734	13843
ENSSSCG00000000121	10023746	10026120	2374
ENSSSCG00000029945	10027044	10038433	11389
ENSSSCG00000039348	10038966	10041067	2101
ENSSSCG00000020777	10066086	10095502	29416
ENSSSCG00000021663	10137362	10144140	6778
ENSSSCG00000033854	10149068	10156023	6955
ENSSSCG00000034632	10162643	10169512	6869
ENSSSCG00000028531	10172667	10187906	15239
ENSSSCG00000024895	10190367	10213477	23110
ENSSSCG00000021728	10237745	10250162	12417
ENSSSCG00000026108	10241691	10252986	11295
ENSSSCG00000025260	10284139	10316720	32581
ENSSSCG00000030209	10319816	10344832	25016
ENSSSCG00000024221	19398252	19412648	14396
ENSSSCG00000000141	11213312	11229158	15846
ENSSSCG00000000142	11233902	11254064	20162
ENSSSCG00000000144	11264645	11283395	18750
ENSSSCG00000000162	12754539	13069527	314988
ENSSSCG00000036971	13116822	13117506	684
ENSSSCG00000000164	13275545	13364593	89048
ENSSSCG00000039109	13367438	13376642	9204
ENSSSCG00000038968	13379780	13398360	18580
ENSSSCG00000000167	13468937	13580164	111227
ENSSSCG00000024881	13934170	13982999	48829
ENSSSCG00000000171	14021131	14030039	8908
ENSSSCG00000032861	14102006	14177584	75578
ENSSSCG00000043036	17174628	17175588	960
ENSSSCG00000000231	17248070	17250958	2888
ENSSSCG00000000232	17268130	17286276	18146
ENSSSCG00000000233	17314276	17350722	36446
ENSSSCG00000000234	17355883	17366309	10426
ENSSSCG00000031321	17385390	17408511	23121
ENSSSCG00000033687	17418121	17425624	7503
ENSSSCG00000040636	17482460	17508513	26053
ENSSSCG00000000236	17749493	17760524	11031
ENSSSCG00000000248	17845371	17851118	5747
ENSSSCG00000000247	17895718	17905181	9463
ENSSSCG00000028334	17914912	17924004	9092
ENSSSCG00000000249	17936800	17948937	12137
ENSSSCG00000000250	17955640	17967090	11450
ENSSSCG00000037806	17984316	17992092	7776
ENSSSCG00000000251	18012925	18018582	5657
ENSSSCG00000024092	18029112	18039203	10091
ENSSSCG00000039352	18047637	18056002	8365
ENSSSCG00000023254	18075864	18082196	6332
ENSSSCG00000024610	18091743	18099178	7435
ENSSSCG00000027548	18108680	18119773	11093
ENSSSCG00000036791	18124156	18133061	8905
ENSSSCG00000000131	10427019	10429478	2459
ENSSSCG00000043864	10258774	10264671	5897
ENSSSCG00000042139	10431662	10434342	2680
ENSSSCG00000048045	13246437	13275468	29031
ENSSSCG00000045128	14030486	14035010	4524
ENSSSCG00000047442	14056765	14061298	4533
ENSSSCG00000042921	18581190	18586116	4926
ENSSSCG00000044335	19206548	19209202	2654
ENSSSCG00000041189	19287016	19293351	6335
ENSSSCG00000047641	18930651	19116092	185441
ENSSSCG00000020211	18678623	18678725	102
ENSSSCG00000019333	18774158	18774263	105
ENSSSCG00000034420	18284843	18284949	106
ENSSSCG00000020260	20007479	20007585	106
ENSSSCG00000039239	19246763	19246850	87
ENSSSCG00000018994	19530985	19531074	89
ENSSSCG00000029249	103013806	103368021	354215
ENSSSCG00000000950	104127731	104163212	35481
ENSSSCG00000000951	104273168	104295141	21973
ENSSSCG00000000952	104300876	104394260	93384
ENSSSCG00000000943	101100282	101251884	151602
ENSSSCG00000038973	101490341	101639429	149088
ENSSSCG00000036560	101693246	101797838	104592
ENSSSCG00000000948	101871314	102215581	344267
ENSSSCG00000049637	102245838	102250943	5105
ENSSSCG00000025041	104510590	104524121	13531
ENSSSCG00000044299	103670371	103676040	5669
ENSSSCG00000043521	104183753	104189473	5720
ENSSSCG00000043130	104412525	104449861	37336
ENSSSCG00000044577	101064620	101080869	16249
ENSSSCG00000051497	102277661	102394075	116414
ENSSSCG00000045127	103493919	103496790	2871
ENSSSCG00000000890	86693843	86737222	43379
ENSSSCG00000000871	82973284	83031157	57873
ENSSSCG00000000873	83052958	83489433	436475
ENSSSCG00000038487	85315290	85346538	31248
ENSSSCG00000036349	85434574	85435657	1083
ENSSSCG00000000862	82361872	82460814	98942
ENSSSCG00000036075	82155256	82217300	62044
ENSSSCG00000023972	82290385	82325562	35177
ENSSSCG00000000863	82493034	82501656	8622
ENSSSCG00000000864	82497648	82544264	46616
ENSSSCG00000000866	82557609	82696126	138517
ENSSSCG00000000867	82726360	82795864	69504
ENSSSCG00000000870	82796121	82815936	19815
ENSSSCG00000000869	82813717	82913155	99438
ENSSSCG00000047368	82917783	82919256	1473
ENSSSCG00000000874	83560962	83600329	39367
ENSSSCG00000000875	83604294	83684604	80310
ENSSSCG00000038946	83741715	83800808	59093
ENSSSCG00000000877	83813206	83878760	65554
ENSSSCG00000036721	83878836	83902833	23997
ENSSSCG00000025682	83908884	83929045	20161
ENSSSCG00000026697	83935703	84042202	106499
ENSSSCG00000022083	84080669	85148976	1068307
ENSSSCG00000050712	84106631	84109548	2917
ENSSSCG00000037573	84369398	84370815	1417
ENSSSCG00000000883	84720130	84720959	829
ENSSSCG00000050703	84905838	84912376	6538
ENSSSCG00000000884	85166628	85258364	91736
ENSSSCG00000038772	85258459	85278232	19773
ENSSSCG00000000886	85284311	85292328	8017
ENSSSCG00000000856	81385435	81463451	78016
ENSSSCG00000000857	81775970	81848033	72063
ENSSSCG00000000858	82018915	82020266	1351
ENSSSCG00000000859	82019216	82091376	72160
ENSSSCG00000000860	82091517	82145528	54011
ENSSSCG00000033574	86792450	87102623	310173
ENSSSCG00000050899	86813722	86820378	6656
ENSSSCG00000000905	88292773	88317236	24463
ENSSSCG00000000906	88438365	88682319	243954
ENSSSCG00000024563	88770532	88899056	128524
ENSSSCG00000000907	88900234	89055924	155690
ENSSSCG00000048542	88984225	88989269	5044
ENSSSCG00000030478	89625133	89661670	36537
ENSSSCG00000000908	89702682	89714279	11597
ENSSSCG00000040056	89713780	89728263	14483
ENSSSCG00000044340	90168242	90257241	88999
ENSSSCG00000046391	81684230	81688414	4184
ENSSSCG00000045039	81682301	81683779	1478
ENSSSCG00000051152	82544777	82551836	7059
ENSSSCG00000041533	84042601	84046685	4084
ENSSSCG00000047867	85364752	85368939	4187
ENSSSCG00000045610	89106902	89113455	6553
ENSSSCG00000049648	89112916	89118066	5150
ENSSSCG00000044054	89587589	89594807	7218
ENSSSCG00000050072	89728415	89888433	160018
ENSSSCG00000046016	89966478	89967599	1121
ENSSSCG00000042412	90135983	90144483	8500
ENSSSCG00000034578	80916557	81272767	356210
ENSSSCG00000018262	85285886	85286133	247
ENSSSCG00000029693	86514668	86514974	306
ENSSSCG00000000910	89267944	89479712	211768
ENSSSCG00000031925	66427	91420	24993
ENSSSCG00000000107	9594934	9620476	25542
ENSSSCG00000000108	9633554	9682115	48561
ENSSSCG00000031660	120580	130939	10359
ENSSSCG00000022364	155643	163531	7888
ENSSSCG00000000963	181056	200832	19776
ENSSSCG00000034776	1414144	1569846	155702
ENSSSCG00000000002	3227816	3242789	14973
ENSSSCG00000000003	3248346	3270778	22432
ENSSSCG00000035583	3275391	3282162	6771
ENSSSCG00000000005	3292022	3296307	4285
ENSSSCG00000000006	3300741	3364239	63498
ENSSSCG00000042403	861644	863487	1843
ENSSSCG00000032428	107149	111518	4369
ENSSSCG00000027365	3521288	3572314	51026
ENSSSCG00000024864	3637111	3798201	161090
ENSSSCG00000041502	3791733	3795344	3611
ENSSSCG00000000010	3839502	3927183	87681
ENSSSCG00000024718	3966440	3975830	9390
ENSSSCG00000032971	3976140	4067395	91255
ENSSSCG00000045973	4027437	4028117	680
ENSSSCG00000000967	215967	217974	2007
ENSSSCG00000031420	220814	225307	4493
ENSSSCG00000000965	221471	233475	12004
ENSSSCG00000000964	233401	238266	4865
ENSSSCG00000034843	10351	20490	10139
ENSSSCG00000021265	30127	36005	5878
ENSSSCG00000032820	770654	808006	37352
ENSSSCG00000000647	61799286	61810624	11338
ENSSSCG00000000645	61758130	61767601	9471
ENSSSCG00000000748	67445838	67540485	94647
ENSSSCG00000026545	67461054	67462400	1346
ENSSSCG00000000749	67550289	67572588	22299
ENSSSCG00000030076	67577197	67614054	36857
ENSSSCG00000000751	67725834	67760049	34215
ENSSSCG00000000648	61832954	61846434	13480
ENSSSCG00000000719	65759727	65788646	28919
ENSSSCG00000000720	65797376	65819765	22389
ENSSSCG00000000721	65812243	65870092	57849
ENSSSCG00000000722	65872539	65897212	24673
ENSSSCG00000000723	65897537	65944179	46642
ENSSSCG00000032662	65975838	65990029	14191
ENSSSCG00000024219	66044686	66067377	22691
ENSSSCG00000038694	66087379	66114571	27192
ENSSSCG00000000728	66443494	66483626	40132
ENSSSCG00000000732	66533033	66647748	114715
ENSSSCG00000000730	66667899	66838922	171023
ENSSSCG00000032431	61779815	61788561	8746
ENSSSCG00000033327	8986462	9007435	20973
ENSSSCG00000040334	9180684	9188620	7936
ENSSSCG00000000092	9207642	9230355	22713
ENSSSCG00000000093	9236654	9248737	12083
ENSSSCG00000000095	9247203	9321899	74696
ENSSSCG00000000094	9273240	9293254	20014
ENSSSCG00000039555	9321640	9335041	13401
ENSSSCG00000000097	9336130	9350015	13885
ENSSSCG00000043051	9343965	9358130	14165
ENSSSCG00000035577	9358453	9415133	56680
ENSSSCG00000000103	9431177	9470113	38936
ENSSSCG00000000104	9485702	9505157	19455
ENSSSCG00000000105	9505206	9515723	10517
ENSSSCG00000000955	2528921	2787304	258383
ENSSSCG00000038763	2818784	2870195	51411
ENSSSCG00000031441	2873428	2947785	74357
ENSSSCG00000031361	2980351	3203381	223030
ENSSSCG00000000635	61425694	61433947	8253
ENSSSCG00000000636	61439602	61457839	18237
ENSSSCG00000036743	61533769	61544201	10432
ENSSSCG00000000638	61557105	61567171	10066
ENSSSCG00000000640	61624596	61629248	4652
ENSSSCG00000040465	61647043	61656192	9149
ENSSSCG00000000642	61666654	61673129	6475
ENSSSCG00000026217	61724751	61736614	11863
ENSSSCG00000029464	67629380	67715905	86525
ENSSSCG00000000634	61397025	61421406	24381
ENSSSCG00000000766	69621959	69740958	118999
ENSSSCG00000040373	69778950	69855272	76322
ENSSSCG00000000769	69849002	69875853	26851
ENSSSCG00000000770	69887892	70059494	171602
ENSSSCG00000027190	70133024	70142503	9479
ENSSSCG00000000774	70183308	70229572	46264
ENSSSCG00000050087	70183308	70189703	6395
ENSSSCG00000000777	70358070	70359334	1264
ENSSSCG00000000778	70394578	70660195	265617
ENSSSCG00000000650	61889930	61946340	56410
ENSSSCG00000000651	61908731	61915328	6597
ENSSSCG00000039287	61922895	61937096	14201
ENSSSCG00000039880	61942897	61967889	24992
ENSSSCG00000000656	61996760	62018895	22135
ENSSSCG00000000653	62077988	62085900	7912
ENSSSCG00000000734	66853404	66911569	58165
ENSSSCG00000000735	66913769	67106233	192464
ENSSSCG00000000736	67118317	67194072	75755
ENSSSCG00000000737	67199448	67238322	38874
ENSSSCG00000000738	67239202	67246124	6922
ENSSSCG00000000739	67245694	67263211	17517
ENSSSCG00000000740	67263117	67270949	7832
ENSSSCG00000000741	67281107	67291522	10415
ENSSSCG00000000742	67291772	67305607	13835
ENSSSCG00000000743	67313480	67322028	8548
ENSSSCG00000000744	67323738	67324361	623
ENSSSCG00000045517	67355463	67358189	2726
ENSSSCG00000000745	67364877	67395730	30853
ENSSSCG00000000746	67394875	67412431	17556
ENSSSCG00000044015	67406026	67408352	2326
ENSSSCG00000024152	60523433	60776750	253317
ENSSSCG00000049579	60964242	60967849	3607
ENSSSCG00000040242	61013802	61081171	67369
ENSSSCG00000000629	61092015	61096759	4744
ENSSSCG00000037609	61107393	61165992	58599
ENSSSCG00000045961	61216785	61218287	1502
ENSSSCG00000044781	61227816	61234219	6403
ENSSSCG00000047362	61257042	61257967	925
ENSSSCG00000000633	61337862	61361279	23417
ENSSSCG00000000753	68000905	68140755	139850
ENSSSCG00000030165	9683660	9696023	12363
ENSSSCG00000000110	9713873	9777918	64045
ENSSSCG00000000754	68143646	68169670	26024
ENSSSCG00000000755	68223729	68608703	384974
ENSSSCG00000000111	9778727	9799703	20976
ENSSSCG00000000759	68627185	68732265	105080
ENSSSCG00000000113	9800397	9806543	6146
ENSSSCG00000000114	9808451	9825539	17088
ENSSSCG00000000116	9855983	9917726	61743
ENSSSCG00000000757	68755811	68807235	51424
ENSSSCG00000039315	9891525	9901743	10218
ENSSSCG00000026537	68808378	68906249	97871
ENSSSCG00000000117	9917781	9924662	6881
ENSSSCG00000000118	9924652	9956946	32294
ENSSSCG00000000119	9968428	10000092	31664
ENSSSCG00000000760	68822539	68836514	13975
ENSSSCG00000023976	68923903	68975957	52054
ENSSSCG00000039585	68949071	68949658	587
ENSSSCG00000000007	3208118	3224366	16248
ENSSSCG00000039522	4771417	4849326	77909
ENSSSCG00000023749	248235	251553	3318
ENSSSCG00000000968	260935	284509	23574
ENSSSCG00000000970	285386	361548	76162
ENSSSCG00000034272	376551	389330	12779
ENSSSCG00000000059	6903495	6929052	25557
ENSSSCG00000034265	6929297	6954037	24740
ENSSSCG00000000061	6964999	6975904	10905
ENSSSCG00000000062	6975844	6988366	12522
ENSSSCG00000000063	6997939	7014421	16482
ENSSSCG00000000064	7008719	7071025	62306
ENSSSCG00000035082	7071484	7081407	9923
ENSSSCG00000037958	7086651	7098637	11986
ENSSSCG00000035152	7119359	7144498	25139
ENSSSCG00000033036	7148627	7201059	52432
ENSSSCG00000028202	7211010	7241003	29993
ENSSSCG00000000067	7248444	7253170	4726
ENSSSCG00000000066	7253644	7277576	23932
ENSSSCG00000000068	7311171	7393760	82589
ENSSSCG00000034230	7500490	7515370	14880
ENSSSCG00000033823	7530999	7582961	51962
ENSSSCG00000000071	7583048	7617762	34714
ENSSSCG00000000072	7622646	7670283	47637
ENSSSCG00000000074	7735825	7738701	2876
ENSSSCG00000000075	7959312	7972574	13262
ENSSSCG00000000076	7968097	8017768	49671
ENSSSCG00000000077	8025508	8047603	22095
ENSSSCG00000000078	8063985	8311429	247444
ENSSSCG00000000079	8319203	8354723	35520
ENSSSCG00000000080	8375762	8445068	69306
ENSSSCG00000000081	8447873	8552925	105052
ENSSSCG00000000025	4873153	4898647	25494
ENSSSCG00000000024	4906685	5015441	108756
ENSSSCG00000028346	5035895	5071277	35382
ENSSSCG00000027266	5075622	5092515	16893
ENSSSCG00000000026	5131252	5156894	25642
ENSSSCG00000000028	5375714	5408124	32410
ENSSSCG00000038685	5417833	5486726	68893
ENSSSCG00000035991	6677717	6690308	12591
ENSSSCG00000039074	6699878	6703656	3778
ENSSSCG00000035755	6711336	6717365	6029
ENSSSCG00000026092	6719490	6784671	65181
ENSSSCG00000035565	6785947	6799913	13966
ENSSSCG00000034405	6800961	6871625	70664
ENSSSCG00000000058	6885067	6900022	14955
ENSSSCG00000000106	9547177	9548520	1343
ENSSSCG00000000960	202137	203951	1814
ENSSSCG00000049725	373905	376374	2469
ENSSSCG00000034801	7575574	7575918	344
ENSSSCG00000050676	1353634	1355621	1987
ENSSSCG00000042568	3424149	3426460	2311
ENSSSCG00000049044	3444088	3451710	7622
ENSSSCG00000051710	4900239	4905053	4814
ENSSSCG00000047396	8312079	8313584	1505
ENSSSCG00000045068	9529397	9535726	6329
ENSSSCG00000041621	7773528	7773630	102
ENSSSCG00000018737	7321882	7321982	100
ENSSSCG00000018295	330206	330309	103
ENSSSCG00000033576	3396405	3396486	81
ENSSSCG00000000091	9098654	9101037	2383
ENSSSCG00000038461	61181330	61182241	911
ENSSSCG00000038925	61242636	61243565	929
ENSSSCG00000000631	61253928	61254863	935
ENSSSCG00000035471	61262331	61263269	938
ENSSSCG00000037074	61703757	61716381	12624
ENSSSCG00000031722	21077501	21078438	937
ENSSSCG00000000455	24066623	24117970	51347
ENSSSCG00000000456	24713267	24875003	161736
ENSSSCG00000043593	24932280	24938942	6662
ENSSSCG00000037957	21064555	21065480	925
ENSSSCG00000000361	21172283	21176232	3949
ENSSSCG00000000363	21191251	21201804	10553
ENSSSCG00000000364	21199422	21261876	62454
ENSSSCG00000000365	21262193	21264685	2492
ENSSSCG00000000366	21264664	21272646	7982
ENSSSCG00000000367	21274511	21279335	4824
ENSSSCG00000000368	21280130	21285774	5644
ENSSSCG00000023715	29128760	29190230	61470
ENSSSCG00000023788	29248091	29298407	50316
ENSSSCG00000030998	29450442	29543913	93471
ENSSSCG00000000469	29596334	29673875	77541
ENSSSCG00000026004	29695640	29863599	167959
ENSSSCG00000035778	20046937	20059128	12191
ENSSSCG00000036953	20168623	20170545	1922
